id,customerId,transDate,amount
3553,983,2016-09-21,73.22
3554,579,2016-07-17,15.74
3555,239,2019-01-14,28.84
3556,574,2018-09-16,81.07
3557,304,2012-09-20,34.07
3558,268,2012-09-24,8.82
3559,458,2017-08-13,90.38
3560,882,2013-09-28,71.02
3561,461,2015-11-01,92.69
3562,267,2015-10-16,84.95
3563,209,2016-01-31,42.78
3564,398,2017-03-04,33.0
3565,18,2014-02-05,74.65
3566,136,2018-06-14,78.86
3567,754,2020-04-10,30.0
3568,481,2018-10-17,18.37
3569,493,2011-06-21,10.15
3570,675,2014-06-09,85.49
3571,475,2014-08-29,1.33
3572,797,2011-12-23,88.48
3573,895,2012-09-23,65.66
3574,299,2016-09-21,85.93
3575,252,2012-01-23,88.01
3576,586,2014-11-11,9.04
3577,770,2016-06-26,60.09
3578,644,2015-01-22,35.58
3579,545,2016-06-17,55.2
3580,433,2019-08-14,45.41
3581,538,2020-11-18,94.35
3582,71,2010-06-09,24.03
3583,688,2016-11-06,24.9
3584,350,2015-02-21,84.83
3585,670,2011-06-19,63.5
3586,615,2019-01-26,58.13
3587,279,2010-07-15,53.91
3588,689,2011-12-08,84.81
3589,465,2013-09-02,96.85
3590,831,2020-03-25,31.42
3591,756,2010-08-01,4.62
3592,233,2014-02-09,39.8
3593,632,2017-03-03,72.35
3594,137,2017-07-06,67.16
3595,769,2018-01-03,51.97
3596,257,2010-12-06,5.77
3597,415,2013-03-01,18.53
3598,741,2014-10-07,64.54
3599,961,2010-09-07,40.32
3600,145,2012-12-01,26.53
3601,594,2014-06-08,74.92
3602,679,2013-07-20,98.19
3603,500,2011-11-03,34.61
3604,340,2010-12-20,54.96
3605,164,2018-03-13,15.42
3606,206,2020-05-22,83.31
3607,507,2016-06-21,18.26
3608,732,2019-06-13,34.37
3609,694,2013-12-08,55.0
3610,710,2016-07-28,71.22
3611,74,2013-05-01,43.76
3612,792,2016-08-26,90.12
3613,975,2017-01-04,78.73
3614,329,2013-01-08,53.23
3615,179,2012-04-26,38.5
3616,965,2016-10-03,15.3
3617,634,2014-04-29,11.52
3618,411,2015-11-10,45.29
3619,18,2016-06-09,19.09
3620,938,2016-01-23,47.18
3621,715,2011-08-28,59.54
3622,201,2012-10-09,15.96
3623,447,2018-12-07,98.47
3624,540,2010-11-07,20.46
3625,896,2019-06-30,83.24
3626,483,2020-02-29,97.84
3627,530,2018-01-14,36.37
3628,335,2017-12-26,62.65
3629,279,2016-01-04,84.89
3630,211,2014-03-17,49.57
3631,233,2012-12-31,45.35
3632,923,2020-07-08,57.06
3633,430,2016-01-10,45.52
3634,165,2014-11-15,51.95
3635,402,2019-03-17,21.47
3636,583,2018-06-30,13.29
3637,491,2020-05-18,53.86
3638,374,2010-01-03,67.84
3639,86,2011-05-21,60.19
3640,523,2012-05-12,31.31
3641,500,2013-03-03,73.19
3642,38,2019-06-12,63.34
3643,86,2017-03-13,76.45
3644,998,2020-10-04,89.4
3645,563,2017-05-23,41.83
3646,890,2013-10-01,49.4
3647,228,2016-07-01,76.34
3648,653,2012-10-30,75.81
3649,406,2014-07-12,95.39
3650,990,2010-09-14,16.48
3651,275,2018-11-09,67.58
3652,875,2019-10-09,56.47
3653,354,2015-08-27,39.45
3654,420,2010-07-18,26.32
3655,419,2015-07-31,5.31
3656,206,2012-12-26,73.53
3657,765,2016-02-22,85.3
3658,388,2020-08-01,28.9
3659,65,2016-09-05,15.46
3660,871,2012-05-06,54.54
3661,753,2017-01-01,42.29
3662,960,2010-01-07,48.89
3663,55,2018-01-05,5.28
3664,521,2012-12-16,22.27
3665,544,2014-07-02,7.79
3666,644,2013-07-05,80.69
3667,728,2019-07-04,74.01
3668,266,2017-01-28,100.71
3669,351,2010-01-11,95.5
3670,396,2015-03-07,96.35
3671,477,2014-04-07,44.88
3672,293,2019-07-22,88.28
3673,545,2014-11-22,9.34
3674,748,2012-12-30,26.85
3675,945,2012-02-08,3.24
3676,385,2020-04-30,38.46
3677,270,2013-07-19,62.44
3678,999,2020-06-21,81.0
3679,743,2012-08-22,31.58
3680,677,2013-07-23,34.04
3681,834,2013-07-22,85.88
3682,771,2013-02-27,37.58
3683,908,2013-01-23,72.9
3684,132,2015-04-08,36.93
3685,165,2016-08-19,66.01
3686,441,2010-09-13,33.77
3687,217,2018-08-31,35.44
3688,346,2017-08-15,48.65
3689,841,2016-11-20,24.29
3690,386,2010-10-03,6.75
3691,722,2011-10-23,74.91
3692,405,2015-09-07,72.64
3693,517,2016-12-24,72.72
3694,415,2016-08-04,28.55
3695,402,2017-09-04,52.78
3696,868,2019-03-11,91.66
3697,12,2010-08-05,70.41
3698,477,2013-12-07,45.83
3699,435,2014-06-16,69.0
3700,35,2020-09-25,61.37
3701,345,2016-11-03,55.36
3702,118,2013-01-14,54.18
3703,173,2012-04-07,20.2
3704,124,2015-05-05,87.87
3705,854,2017-03-03,88.65
3706,303,2011-04-06,7.36
3707,300,2015-01-25,92.46
3708,958,2010-01-11,58.47
3709,858,2015-04-04,41.93
3710,855,2014-02-22,4.25
3711,873,2020-01-13,13.61
3712,35,2015-11-21,16.03
3713,795,2016-12-19,49.24
3714,702,2011-11-21,73.33
3715,974,2011-01-13,14.52
3716,609,2014-11-16,8.8
3717,711,2012-04-17,78.99
3718,607,2020-01-22,23.4
3719,686,2012-11-23,5.48
3720,219,2014-02-12,98.48
3721,476,2013-04-26,97.83
3722,420,2020-04-01,84.35
3723,982,2010-06-25,61.92
3724,478,2015-07-05,64.81
3725,742,2016-05-17,51.77
3726,187,2011-10-24,93.87
3727,128,2015-01-05,56.3
3728,99,2012-08-27,57.06
3729,801,2013-06-19,12.02
3730,8,2010-11-09,28.38
3731,58,2019-12-05,42.03
3732,865,2019-01-02,63.19
3733,829,2019-05-22,88.94
3734,617,2011-10-26,76.57
3735,722,2018-05-11,17.47
3736,542,2013-09-08,22.41
3737,613,2017-08-05,9.25
3738,271,2018-03-09,13.42
3739,229,2010-08-08,67.11
3740,53,2013-01-28,68.56
3741,49,2018-06-24,21.53
3742,219,2012-06-13,39.2
3743,529,2010-12-01,34.62
3744,942,2017-08-15,76.29
3745,709,2019-09-08,39.42
3746,864,2014-01-30,20.93
3747,926,2012-03-09,7.23
3748,944,2016-06-15,67.76
3749,397,2015-11-06,90.63
3750,720,2010-03-29,7.65
3751,129,2019-01-15,69.99
3752,686,2012-03-21,59.22
3753,643,2020-10-23,99.23
3754,87,2019-10-03,23.01
3755,992,2016-10-15,12.95
3756,339,2018-08-28,36.5
3757,135,2019-09-16,18.52
3758,334,2012-06-16,95.19
3759,629,2012-06-07,31.06
3760,679,2013-09-19,7.43
3761,447,2018-08-18,1.8900000000000001
3762,922,2010-02-11,37.69
3763,275,2018-02-12,84.07
3764,291,2015-05-15,35.03
3765,62,2020-04-15,66.6
3766,134,2014-10-04,10.88
3767,406,2016-08-02,41.44
3768,909,2019-07-24,87.65
3769,827,2010-07-10,91.14
3770,177,2016-06-27,91.41
3771,762,2013-10-10,9.6
3772,172,2020-11-05,44.42
3773,869,2012-12-25,46.53
3774,931,2017-05-07,93.72
3775,819,2010-09-26,33.65
3776,308,2020-03-30,57.85
3777,94,2012-01-11,61.64
3778,976,2020-01-29,87.62
3779,561,2015-02-03,57.25
3780,367,2010-06-22,81.34
3781,290,2019-11-12,87.53
3782,355,2015-04-08,52.67
3783,252,2018-09-12,29.56
3784,188,2018-06-30,59.58
3785,755,2016-12-03,68.15
3786,913,2014-06-13,90.22
3787,312,2019-04-29,82.61
3788,761,2011-02-13,96.49
3789,104,2012-04-28,89.38
3790,1000,2014-09-20,21.51
3791,489,2010-08-13,17.35
3792,276,2017-07-06,44.58
3793,413,2018-06-09,90.46
3794,974,2010-12-05,61.59
3795,444,2020-09-18,24.0
3796,917,2010-08-25,40.39
3797,145,2013-01-10,98.3
3798,92,2018-11-15,7.61
3799,756,2018-08-20,60.38
3800,653,2019-01-15,45.61
3801,140,2013-11-14,92.82
3802,711,2018-11-03,5.46
3803,962,2010-10-24,68.32
3804,523,2013-08-12,59.91
3805,862,2012-09-12,55.16
3806,15,2011-02-20,29.92
3807,697,2012-03-11,30.15
3808,192,2014-03-09,51.76
3809,373,2016-09-30,40.19
3810,743,2020-05-21,98.65
3811,19,2019-02-24,35.96
3812,733,2013-03-18,82.1
3813,824,2018-01-21,24.38
3814,613,2010-10-21,41.85
3815,721,2012-08-02,2.54
3816,769,2016-06-06,83.4
3817,112,2020-04-16,70.1
3818,674,2018-02-24,8.1
3819,778,2014-10-18,51.43
3820,195,2018-02-13,23.34
3821,807,2015-05-06,19.01
3822,51,2017-01-12,61.76
3823,485,2011-04-06,75.33
3824,663,2013-02-24,44.52
3825,227,2010-04-10,51.03
3826,640,2017-10-15,95.47
3827,347,2015-08-12,28.06
3828,926,2014-03-06,16.79
3829,233,2016-01-11,12.2
3830,429,2016-05-07,62.61
3831,972,2016-01-10,72.32
3832,585,2015-05-22,11.65
3833,981,2014-09-08,38.17
3834,95,2016-02-07,25.89
3835,673,2017-02-02,7.39
3836,312,2020-06-16,12.52
3837,438,2015-05-01,30.84
3838,675,2013-07-20,57.11
3839,827,2010-02-20,80.32
3840,620,2019-11-28,70.08
3841,858,2015-11-20,20.13
3842,632,2019-11-06,70.65
3843,183,2018-03-14,69.98
3844,760,2017-08-27,93.23
3845,907,2018-12-27,65.64
3846,779,2013-02-20,69.71
3847,844,2019-12-30,9.23
3848,921,2015-08-21,92.68
3849,902,2020-06-13,91.15
3850,239,2019-05-10,62.44
3851,838,2013-09-13,13.8
3852,533,2011-09-23,21.83
3853,44,2011-12-09,42.36
3854,954,2011-01-17,5.02
3855,382,2011-02-07,56.1
3856,291,2012-02-22,82.0
3857,579,2010-07-21,34.56
3858,1,2014-02-04,79.2
3859,29,2015-08-06,50.81
3860,161,2018-05-12,46.96
3861,720,2018-07-29,6.47
3862,903,2015-07-29,43.65
3863,507,2012-07-09,39.33
3864,715,2011-08-16,97.46
3865,830,2014-04-29,26.71
3866,420,2018-02-15,95.21
3867,810,2018-12-13,75.57
3868,572,2015-01-19,69.77
3869,539,2010-03-29,55.6
3870,623,2011-03-06,19.0
3871,957,2015-03-12,71.01
3872,157,2018-11-11,58.79
3873,984,2016-10-20,47.59
3874,969,2015-04-28,16.25
3875,985,2017-04-24,52.9
3876,504,2013-10-20,89.63
3877,450,2011-01-06,80.32
3878,852,2020-10-29,74.37
3879,66,2010-11-09,41.79
3880,489,2016-01-28,96.31
3881,743,2015-09-03,81.02
3882,1,2011-06-17,32.22
3883,309,2012-04-22,98.76
3884,643,2015-07-16,6.44
3885,57,2016-11-19,87.39
3886,850,2019-03-04,76.53
3887,669,2014-04-27,78.48
3888,401,2013-06-24,50.22
3889,972,2012-04-16,48.93
3890,196,2017-04-15,60.07
3891,727,2019-05-22,24.03
3892,308,2018-04-15,38.01
3893,884,2020-12-20,93.65
3894,437,2014-10-21,67.45
3895,746,2018-08-25,94.84
3896,777,2012-02-21,4.42
3897,62,2020-10-12,60.0
3898,694,2012-07-27,32.39
3899,795,2013-05-08,96.15
3900,74,2011-11-06,2.68
3901,798,2010-11-03,64.99
3902,908,2015-04-23,3.26
3903,454,2016-05-19,26.82
3904,674,2018-11-30,47.39
3905,501,2016-10-26,74.87
3906,125,2020-05-19,3.84
3907,505,2011-12-02,69.37
3908,730,2013-08-28,52.26
3909,209,2010-11-22,43.79
3910,539,2019-02-11,5.67
3911,226,2018-06-05,19.24
3912,984,2019-06-08,20.44
3913,700,2018-03-09,68.59
3914,868,2015-09-22,71.28
3915,980,2015-08-18,43.9
3916,467,2016-02-27,63.97
3917,761,2019-11-06,36.68
3918,24,2011-06-02,28.73
3919,787,2016-08-30,29.87
3920,889,2013-03-14,49.49
3921,993,2014-08-01,17.35
3922,566,2019-09-16,2.16
3923,880,2017-12-21,84.96
3924,245,2014-05-31,64.51
3925,755,2017-05-10,92.56
3926,954,2017-03-15,14.33
3927,609,2013-10-16,92.24
3928,16,2018-03-10,33.82
3929,470,2010-05-20,80.99
3930,846,2016-07-02,19.46
3931,201,2014-11-09,37.79
3932,819,2013-02-12,7.96
3933,161,2014-03-10,38.4
3934,243,2012-07-24,20.66
3935,949,2014-10-18,16.91
3936,468,2018-02-22,98.98
3937,829,2015-03-04,19.5
3938,963,2014-01-26,91.29
3939,799,2017-10-27,52.63
3940,804,2011-07-17,4.29
3941,775,2010-08-29,81.46
3942,373,2016-05-01,71.09
3943,71,2019-01-21,98.01
3944,717,2015-09-08,16.51
3945,605,2011-11-14,77.34
3946,813,2010-06-28,39.5
3947,725,2011-09-06,41.64
3948,151,2018-03-26,15.53
3949,489,2013-09-25,5.03
3950,481,2016-01-01,75.05
3951,11,2012-01-11,77.69
3952,248,2010-12-03,87.21
3953,296,2011-12-31,24.49
3954,842,2010-05-07,28.53
3955,171,2016-08-15,40.32
3956,252,2019-07-29,9.14
3957,989,2011-10-13,52.99
3958,84,2010-10-12,99.5
3959,803,2017-04-10,44.39
3960,898,2015-01-15,64.84
3961,825,2014-08-22,9.0
3962,69,2013-12-23,7.97
3963,401,2012-10-17,16.21
3964,503,2013-09-13,88.67
3965,336,2016-05-29,90.88
3966,170,2020-06-19,8.47
3967,688,2013-03-27,97.68
3968,332,2014-07-06,41.67
3969,637,2018-08-23,37.73
3970,941,2017-10-06,80.04
3971,1,2019-11-15,50.59
3972,837,2012-11-25,85.77
3973,97,2011-05-20,10.58
3974,683,2012-05-20,88.96
3975,710,2014-04-16,78.74
3976,408,2015-11-18,2.19
3977,309,2013-01-22,62.36
3978,984,2018-10-21,36.53
3979,972,2019-11-10,30.77
3980,206,2011-02-15,83.49
3981,888,2015-03-08,52.82
3982,53,2018-05-27,88.77
3983,405,2010-05-29,56.56
3984,228,2011-03-04,100.25
3985,887,2015-06-03,22.62
3986,350,2016-08-13,67.64
3987,816,2012-01-23,6.6899999999999995
3988,47,2017-08-14,36.71
3989,657,2012-01-10,61.86
3990,982,2011-04-28,62.19
3991,84,2014-10-30,87.02
3992,53,2018-03-21,63.02
3993,705,2017-01-03,16.14
3994,766,2015-04-05,92.8
3995,120,2016-05-28,28.56
3996,2,2010-01-24,63.32
3997,367,2013-04-08,99.83
3998,170,2011-09-23,88.43
3999,273,2017-01-11,97.1
4000,340,2014-10-03,42.02
4001,426,2010-04-11,31.89
4002,357,2010-02-12,76.42
4003,160,2018-05-29,30.89
4004,967,2020-02-18,76.84
4005,943,2011-11-13,12.02
4006,56,2010-11-07,69.67
4007,196,2010-12-05,40.75
4008,690,2013-02-06,6.93
4009,351,2010-10-23,32.72
4010,724,2020-12-04,82.99
4011,634,2019-02-01,69.83
4012,883,2010-08-13,22.28
4013,768,2015-08-18,55.12
4014,683,2016-06-13,79.0
4015,353,2013-03-24,95.4
4016,9,2011-11-29,70.3
4017,105,2015-12-02,96.42
4018,372,2010-09-08,51.33
4019,670,2012-02-26,23.27
4020,283,2017-08-30,8.57
4021,515,2014-04-19,82.46
4022,527,2015-09-24,35.98
4023,927,2018-02-25,52.78
4024,791,2017-06-18,22.57
4025,362,2018-03-15,64.56
4026,890,2019-12-10,59.72
4027,744,2013-04-12,94.85
4028,261,2019-05-01,80.2
4029,792,2012-03-08,79.08
4030,294,2018-03-05,60.28
4031,768,2017-12-04,41.09
4032,962,2013-12-25,88.73
4033,776,2011-11-08,99.95
4034,881,2015-07-25,3.82
4035,786,2014-05-28,50.38
4036,956,2011-04-24,66.66
4037,814,2015-05-24,62.45
4038,41,2015-03-20,75.42
4039,99,2011-08-06,72.15
4040,957,2013-05-22,45.59
4041,753,2017-12-23,54.67
4042,924,2015-05-19,4.55
4043,290,2016-08-30,98.87
4044,220,2017-11-25,21.54
4045,193,2019-11-04,28.68
4046,322,2010-11-17,57.25
4047,470,2012-01-10,86.28
4048,824,2013-03-31,8.59
4049,543,2015-09-22,24.5
4050,579,2011-02-13,7.9
4051,394,2014-01-31,35.82
4052,971,2012-02-16,100.04
4053,21,2014-08-13,98.66
4054,28,2014-06-21,66.66
4055,818,2016-02-28,91.31
4056,163,2019-06-29,61.15
4057,98,2016-03-26,83.02
4058,576,2019-01-09,50.86
4059,339,2012-06-18,100.1
4060,239,2010-01-17,57.08
4061,812,2011-06-28,47.94
4062,840,2019-02-20,74.41
4063,750,2015-08-28,89.91
4064,740,2014-11-28,11.0
4065,415,2015-11-13,33.88
4066,385,2018-03-08,56.3
4067,331,2020-01-30,2.87
4068,759,2015-11-16,43.61
4069,81,2013-11-26,48.36
4070,591,2018-11-01,85.55
4071,743,2018-03-05,87.56
4072,98,2017-03-02,85.25
4073,483,2014-03-10,20.48
4074,637,2016-12-15,97.51
4075,754,2019-07-15,33.06
4076,593,2020-04-24,19.21
4077,681,2020-03-02,90.45
4078,574,2017-12-12,31.05
4079,634,2010-03-28,28.75
4080,35,2016-11-24,7.93
4081,447,2014-02-16,62.13
4082,173,2020-04-19,57.0
4083,764,2017-07-06,63.66
4084,144,2019-02-26,55.11
4085,758,2011-07-28,85.84
4086,50,2013-10-18,75.15
4087,686,2020-09-01,63.42
4088,598,2019-02-12,60.18
4089,816,2020-08-06,52.35
4090,579,2018-01-23,85.18
4091,86,2020-10-01,88.18
4092,952,2016-05-16,59.91
4093,905,2018-10-10,87.47
4094,57,2016-08-07,100.84
4095,5,2012-01-23,39.95
4096,711,2019-10-13,53.8
4097,483,2018-01-30,68.23
4098,709,2014-06-23,97.91
4099,337,2015-05-14,10.12
4100,117,2014-03-18,58.38
4101,857,2012-12-05,82.16
4102,734,2011-05-27,39.81
4103,212,2019-10-09,41.08
4104,411,2012-09-04,21.77
4105,10,2015-08-24,74.93
4106,293,2019-03-18,67.0
4107,101,2012-04-17,27.12
4108,39,2014-06-17,48.92
4109,487,2016-05-31,35.58
4110,470,2020-05-11,38.63
4111,969,2015-10-25,60.63
4112,154,2016-12-20,7.83
4113,696,2012-04-17,86.72
4114,453,2011-02-14,48.45
4115,927,2016-07-14,34.41
4116,451,2018-06-01,57.71
4117,59,2014-12-27,21.51
4118,814,2011-03-13,33.84
4119,775,2017-03-22,100.16
4120,93,2020-08-12,74.41
4121,143,2012-04-17,72.53
4122,444,2020-01-17,43.61
4123,112,2018-01-04,80.95
4124,18,2018-05-28,84.61
4125,850,2014-06-08,69.2
4126,725,2018-10-18,30.29
4127,29,2017-09-24,46.43
4128,73,2011-04-26,23.08
4129,258,2015-02-01,68.14
4130,393,2012-03-03,83.59
4131,682,2020-02-07,84.36
4132,539,2010-07-19,58.08
4133,646,2016-03-02,71.86
4134,479,2014-03-18,81.46
4135,298,2010-07-22,97.64
4136,564,2019-06-29,44.09
4137,437,2013-03-26,23.8
4138,315,2014-06-01,100.56
4139,708,2017-10-22,35.19
4140,745,2013-08-02,17.22
4141,195,2017-04-29,83.27
4142,795,2016-08-14,12.45
4143,202,2010-10-21,23.36
4144,830,2010-11-27,8.04
4145,123,2013-01-15,32.52
4146,245,2020-07-15,14.35
4147,483,2015-09-13,45.61
4148,723,2015-07-10,22.45
4149,544,2020-10-16,77.32
4150,62,2020-12-05,12.43
4151,822,2013-04-05,74.91
4152,34,2019-04-14,20.83
4153,500,2013-03-29,81.05
4154,833,2017-07-29,83.2
4155,89,2020-09-20,54.16
4156,559,2010-08-03,24.09
4157,583,2011-02-11,91.6
4158,192,2011-02-27,59.62
4159,181,2014-11-05,67.53
4160,328,2018-02-04,88.23
4161,436,2013-03-28,72.94
4162,883,2013-05-28,98.42
4163,906,2011-07-23,55.03
4164,598,2014-06-25,32.08
4165,43,2010-04-20,65.27
4166,168,2020-06-25,38.49
4167,518,2015-07-17,26.32
4168,758,2014-06-16,30.52
4169,345,2015-08-30,1.47
4170,142,2018-05-01,77.6
4171,980,2015-02-21,86.14
4172,277,2020-10-13,51.74
4173,346,2015-01-08,6.71
4174,93,2015-03-09,43.9
4175,578,2017-03-07,86.57
4176,383,2010-03-10,77.64
4177,39,2015-04-22,34.37
4178,758,2011-09-10,1.9
4179,508,2019-01-10,35.66
4180,490,2017-10-29,2.7199999999999998
4181,307,2014-04-24,45.85
4182,175,2013-05-08,23.39
4183,26,2010-05-16,99.8
4184,350,2011-12-21,76.94
4185,493,2015-08-12,92.13
4186,817,2011-01-10,14.6
4187,501,2019-12-25,25.39
4188,7,2017-11-05,21.75
4189,113,2014-07-13,23.68
4190,291,2011-02-20,3.09
4191,1000,2018-03-03,30.7
4192,518,2015-06-20,19.37
4193,915,2016-05-28,7.67
4194,695,2018-07-28,64.28
4195,534,2012-01-05,32.6
4196,975,2020-05-27,89.47
4197,903,2020-11-29,92.78
4198,990,2017-03-07,94.4
4199,656,2020-10-25,94.03
4200,20,2020-12-04,2.98
4201,869,2016-07-17,35.51
4202,723,2016-09-30,80.18
4203,797,2014-11-20,39.61
4204,133,2012-02-04,99.41
4205,713,2020-09-06,41.69
4206,303,2011-12-06,38.19
4207,121,2014-07-29,100.35
4208,378,2016-09-24,57.97
4209,282,2012-07-12,64.55
4210,619,2017-11-06,23.29
4211,699,2016-08-07,76.62
4212,709,2017-11-25,94.02
4213,525,2020-01-01,46.69
4214,469,2013-12-31,55.62
4215,443,2013-10-13,86.42
4216,638,2015-01-06,84.66
4217,592,2015-06-13,72.94
4218,754,2016-09-14,98.24
4219,348,2019-06-15,19.15
4220,278,2016-12-22,29.73
4221,219,2013-03-29,94.42
4222,820,2014-12-09,33.31
4223,401,2011-05-26,19.71
4224,408,2018-05-01,67.35
4225,183,2020-03-26,52.67
4226,536,2011-03-29,34.33
4227,958,2013-05-15,93.0
4228,602,2015-05-11,56.72
4229,703,2012-04-29,57.4
4230,797,2012-05-29,79.46
4231,352,2013-10-11,33.07
4232,331,2020-10-14,51.04
4233,221,2017-12-09,32.64
4234,198,2017-05-18,52.66
4235,695,2019-01-14,35.39
4236,3,2014-10-04,56.76
4237,442,2017-12-18,33.66
4238,187,2016-04-12,21.38
4239,292,2014-04-19,53.48
4240,387,2015-04-18,42.73
4241,406,2010-03-31,16.0
4242,501,2020-01-06,58.4
4243,741,2012-06-14,52.91
4244,544,2012-09-22,20.14
4245,647,2017-01-10,54.23
4246,992,2016-10-31,10.63
4247,149,2014-06-10,78.11
4248,688,2015-02-12,77.36
4249,477,2012-12-21,40.25
4250,307,2019-04-14,3.08
4251,187,2015-01-12,81.67
4252,584,2011-01-01,41.38
4253,517,2018-07-09,65.22
4254,630,2016-11-29,77.59
4255,684,2013-07-09,50.98
4256,62,2020-11-13,78.28
4257,826,2020-09-13,90.26
4258,859,2017-07-27,1.11
4259,909,2020-10-16,32.84
4260,213,2018-05-14,99.59
4261,135,2019-08-18,15.05
4262,63,2018-02-02,12.2
4263,477,2019-07-06,80.01
4264,664,2013-12-02,51.67
4265,294,2019-10-16,31.76
4266,740,2016-12-22,96.56
4267,775,2019-06-19,11.85
4268,775,2020-10-13,91.8
4269,535,2015-02-23,55.29
4270,495,2013-02-18,52.98
4271,3,2016-08-09,94.78
4272,187,2014-03-23,52.11
4273,735,2016-07-12,80.3
4274,953,2014-07-07,59.8
4275,55,2014-06-01,63.57
4276,281,2015-04-28,2.05
4277,470,2015-04-01,42.99
4278,402,2010-04-06,87.34
4279,44,2018-01-07,25.02
4280,288,2017-07-13,67.81
4281,928,2013-07-21,26.5
4282,195,2010-05-06,38.89
4283,36,2012-01-25,93.69
4284,354,2011-09-26,11.31
4285,427,2012-02-14,35.2
4286,840,2013-12-12,85.0
4287,458,2012-09-02,88.5
4288,12,2014-11-04,55.92
4289,177,2016-06-10,41.8
4290,47,2019-05-15,30.13
4291,79,2014-06-08,75.95
4292,601,2018-03-02,69.49
4293,972,2014-07-24,5.26
4294,516,2013-10-30,63.23
4295,537,2012-07-23,99.21
4296,1000,2020-01-26,98.2
4297,484,2020-09-19,9.16
4298,54,2016-03-10,58.09
4299,953,2016-11-04,87.77
4300,482,2014-04-25,27.01
4301,965,2014-04-15,21.1
4302,116,2018-10-18,9.94
4303,308,2014-09-18,69.13
4304,477,2013-10-24,98.28
4305,577,2020-01-30,76.9
4306,428,2017-02-07,96.6
4307,42,2015-08-03,80.0
4308,311,2012-05-14,41.48
4309,327,2020-12-03,7.34
4310,71,2019-06-26,10.72
4311,856,2013-03-02,48.2
4312,69,2020-01-15,90.18
4313,478,2017-04-06,27.22
4314,114,2020-03-18,41.96
4315,801,2016-01-15,72.28
4316,703,2013-01-18,55.35
4317,302,2017-12-16,2.49
4318,322,2020-06-12,78.25
4319,421,2014-09-28,72.47
4320,871,2010-06-14,23.99
4321,32,2018-12-19,52.74
4322,217,2015-03-10,90.14
4323,96,2016-02-15,40.02
4324,457,2012-08-18,67.32
4325,432,2020-04-02,35.57
4326,701,2013-09-25,65.59
4327,311,2011-07-24,73.84
4328,441,2010-08-09,8.46
4329,411,2020-10-10,95.33
4330,37,2010-01-27,86.4
4331,381,2011-02-16,37.85
4332,211,2015-05-26,84.46
4333,218,2014-06-21,38.58
4334,594,2012-01-14,51.71
4335,296,2012-07-18,10.35
4336,116,2010-06-15,49.69
4337,958,2012-12-09,52.83
4338,477,2011-08-22,80.34
4339,266,2013-07-03,26.85
4340,849,2018-01-12,5.8
4341,976,2015-05-21,67.74
4342,873,2015-06-11,93.87
4343,649,2015-05-18,73.59
4344,151,2016-09-25,60.99
4345,761,2014-11-11,59.27
4346,543,2015-09-22,63.95
4347,455,2019-04-11,74.71
4348,882,2012-04-04,82.34
4349,857,2011-08-10,12.84
4350,458,2018-11-18,15.05
4351,923,2014-06-19,71.86
4352,703,2010-02-12,14.27
4353,181,2019-06-06,84.84
4354,172,2015-09-21,11.66
4355,448,2011-06-19,75.59
4356,460,2020-09-01,24.32
4357,54,2017-03-21,59.62
4358,244,2018-06-16,82.57
4359,884,2017-11-06,47.0
4360,92,2015-01-02,87.84
4361,877,2014-04-29,95.1
4362,10,2011-09-22,49.67
4363,436,2012-07-10,57.2
4364,963,2019-02-10,71.46
4365,948,2017-09-04,48.75
4366,249,2014-01-27,95.8
4367,709,2012-04-12,16.27
4368,864,2011-08-02,53.52
4369,59,2019-02-13,58.49
4370,26,2019-04-24,35.6
4371,600,2016-10-08,14.65
4372,836,2019-02-24,7.64
4373,858,2010-02-13,48.57
4374,881,2012-09-05,79.71
4375,63,2013-08-09,84.5
4376,278,2018-08-23,4.86
4377,529,2011-02-15,88.16
4378,318,2011-05-15,82.3
4379,542,2013-09-04,65.04
4380,172,2015-02-17,15.58
4381,545,2020-06-13,71.99
4382,481,2015-10-28,16.3
4383,443,2014-11-23,59.15
4384,612,2013-10-08,58.74
4385,250,2010-05-23,79.35
4386,590,2012-05-08,72.25
4387,126,2015-06-28,67.91
4388,926,2017-10-18,29.35
4389,907,2016-08-14,9.69
4390,768,2014-04-11,29.7
4391,63,2012-07-14,7.36
4392,26,2017-11-15,56.91
4393,969,2019-10-05,99.03
4394,69,2019-08-10,17.8
4395,750,2018-04-08,17.84
4396,542,2017-01-24,71.85
4397,626,2013-04-23,62.79
4398,883,2012-12-26,83.61
4399,407,2012-04-07,66.07
4400,532,2019-06-26,38.85
4401,355,2014-12-04,29.01
4402,572,2016-08-08,8.32
4403,156,2015-12-28,12.16
4404,89,2020-01-02,49.66
4405,439,2018-12-24,92.76
4406,571,2016-02-22,48.29
4407,876,2012-04-30,94.39
4408,663,2015-01-21,80.32
4409,581,2015-04-26,43.2
4410,430,2013-11-18,85.29
4411,77,2013-12-19,60.23
4412,397,2015-10-29,10.17
4413,178,2015-10-08,34.96
4414,295,2010-09-03,74.44
4415,947,2013-05-23,13.17
4416,742,2013-10-28,63.87
4417,914,2019-12-10,45.19
4418,635,2013-01-17,14.35
4419,176,2016-06-24,65.27
4420,570,2011-05-01,61.7
4421,208,2017-10-15,39.19
4422,63,2011-12-05,52.54
4423,826,2015-12-21,76.41
4424,437,2010-01-29,65.53
